0,0.221448886000365,-0.49154042247118,0.133028547947977,-0.349452955382141,0.572298035620305,0.532050503449443,-0.143775663080563,0.109436175777993,0.242088575070267,0.45718076353969
0.1,0.209132048922113,-0.492772177376255,0.120793627136806,-0.364260174724697,0.580405550192064,0.530823763502519,-0.155732439315813,0.117115672212347,0.237509978872441,0.436818335786993
0.2,0.199274978645131,-0.489101425487762,0.115478080083009,-0.373239066131113,0.588615838296765,0.530153580906785,-0.166173231030979,0.128055438029776,0.232736367932989,0.419537737833521
0.3,0.184544393673582,-0.482678342120658,0.111767187520916,-0.377923768364176,0.591160148322519,0.523610831730771,-0.173003370667072,0.135282676277409,0.22152204994525,0.407417510714801
0.4,0.161533317489121,-0.475277008608351,0.10605139170158,-0.380043407696392,0.585115018439407,0.507200893679682,-0.17615457512024,0.134617222316156,0.200613132741051,0.401003532052836
0.5,0.13331170832125,-0.466919470902667,0.0989960040549646,-0.380079787238081,0.573055840105833,0.482277733258609,-0.177493331175491,0.127784027184587,0.17223877608221,0.398731290470406
0.6,0.107426003412576,-0.455987712445828,0.0949973212364179,-0.376997413790612,0.561856890228326,0.454803020575059,-0.179449351898233,0.121318934252636,0.142914215820401,0.397827897094874
0.7,0.0907723420901243,-0.44071342768257,0.0988439113317068,-0.369362259682944,0.558422736808366,0.43143434977367,-0.183381019491381,0.12199551670354,0.119348921268613,0.395992209462096
0.8,0.084903006350932,-0.420913983201635,0.11189686704392,-0.35697998823485,0.565268698189184,0.415179119766021,-0.18882678842863,0.132002061947294,0.104241582761943,0.392614660900769
0.9,0.0849801302182518,-0.398656110287304,0.13049977002619,-0.34175224630436,0.578992354746176,0.403661175953106,-0.194107475159313,0.147312401366432,0.0948151355143639,0.388676573416606
1,0.0830444535591477,-0.377311724822383,0.147805033925481,-0.327016383383514,0.592687943029719,0.391195772249202,-0.197773398330221,0.160439390753644,0.0850547347402551,0.385456748897409
1.1,0.0733048408396061,-0.359649631903488,0.157808503360224,-0.315784484991057,0.600627134315831,0.37317072735546,-0.199828961678618,0.165629148571937,0.07006981528871,0.383042072492678
1.2,0.0558115019178446,-0.346321095280858,0.158816904425969,-0.309156313592995,0.601968533390235,0.349605270259622,-0.20187831263046,0.162792630827013,0.0495635855104776,0.37977203398514
1.3,0.0360414640903958,-0.335822157213326,0.153963788550431,-0.306077118810614,0.600959045792312,0.325355950268861,-0.206121690754195,0.157361408676497,0.0280425227377958,0.373067691319686
1.4,0.0207599816956233,-0.32594548233756,0.148474202494098,-0.304604522075148,0.60355918586641,0.306829290612817,-0.213917851497285,0.156177306162775,0.0116683957930897,0.361097204657491
1.5,0.0130649205428145,-0.315644241062015,0.145670581301136,-0.303698705120759,0.612922103609871,0.297538888481984,-0.224885387753269,0.162386451843141,0.0039637398825178,0.344114792619056
1.6,0.0100427733669628,-0.305917273309689,0.144571821547586,-0.304143174168688,0.626926972066356,0.295651601611614,-0.237113611277053,0.173039765020419,0.00333622385942722,0.324503089352033
1.7,0.00463669810024046,-0.299029474198511,0.140756574023831,-0.307867223423105,0.639482651083761,0.295242004065299,-0.248305132612229,0.181161407597564,0.00408923428864072,0.305419463434668
1.8,-0.0095761918193869,-0.296606865282135,0.129804849829075,-0.316180922006431,0.64464518447836,0.290343615238695,-0.257086437446845,0.180821576289526,0.000162897592320355,0.288906356072413
1.9,-0.0339872157830446,-0.29800616439082,0.110802230712664,-0.328300466259326,0.640629899033735,0.278922774152346,-0.263659646348764,0.171564695017301,-0.0110065621142549,0.274723766601696
2,-0.0639479279491262,-0.300214611013302,0.0873906138637731,-0.341359713081544,0.630919138005409,0.263988517442937,-0.269429718309873,0.158981938981961,-0.0271397166015862,0.260716128163948
2.1,-0.0918232665023132,-0.299463402394713,0.0656441696429655,-0.351993259036991,0.621751513419623,0.251105489341564,-0.275904653678032,0.150971837542791,-0.0431151348071591,0.244511213044952
2.2,-0.111993583308258,-0.293490134472557,0.0503161259421749,-0.358371973451712,0.61782258096174,0.244123074917454,-0.283610335105306,0.152325631195147,-0.0548279089506685,0.225429435427419
2.3,-0.124373934678654,-0.282863996904209,0.0421107978384138,-0.361190488663534,0.619228387096392,0.242169120229514,-0.291723479773626,0.161480894109999,-0.0621776666854004,0.205285132165413
2.4,-0.134067366621079,-0.27039544956332,0.0378293898651431,-0.362850061283087,0.621727761203758,0.240026524813994,-0.298645428301968,0.171741641303094,-0.0691414406552051,0.187458474671098
2.5,-0.147456452803242,-0.258989424973148,0.0331528155954136,-0.36540507587689,0.620015144472329,0.231600422283013,-0.303122806088855,0.17607797883497,-0.0809668078458839,0.174782312869188
2.6,-0.167502208501729,-0.249428851354847,0.0259861336164893,-0.368764235850184,0.611601872341801,0.214011026242789,-0.30515696129664,0.172077142054987,-0.100516078769319,0.167648947992081
2.7,-0.191549731956828,-0.239675274395743,0.0179898668566337,-0.370471829068058,0.598565589253579,0.189438532480518,-0.306070391703864,0.163531957108386,-0.126318315702945,0.163679406873356
2.8,-0.21316460214327,-0.226239370380482,0.0133096642733688,-0.367258548378668,0.586026452609287,0.163464399167044,-0.307649803106747,0.157568489556448,-0.153618431404714,0.159289545548458
2.9,-0.226682846608697,-0.206709688772078,0.0155327833810322,-0.357273782413413,0.578552778758955,0.141131882909554,-0.310916039952324,0.159394474262111,-0.177587776322468,0.15217207100452
3,-0.231245278635779,-0.18166679994103,0.0250964301953212,-0.341416647493291,0.577109023909035,0.123533902756375,-0.315358388163537,0.168428135274592,-0.196387937256301,0.142998284515212
3.1,-0.231456555309949,-0.154586609691618,0.0389478779890164,-0.32282034244989,0.578673779508803,0.107325782962336,-0.319193589855301,0.178565402748802,-0.211969513371437,0.135081308757241
